1155514,60667
607143,6067 JUAN VELASCO ALVARADO
1540558,60671
1155472,60673 ALBERTO VILCHEZ MARTINEZ
1151307,60678
583567,6068 MANUEL GONZALES PRADA
1767573,60681
1576990,60684
325670,6069 PACHACUTEC
803940,60695 NUESTRA SEÑORA DE AMAZONAS
1155241,60696
1759885,60697
583534,6070 HEROES DEL ALTO CENEPA
1262534,60700 JUAN PABLO II
1735067,60703
1577006,60705
502336,6071 REPUBLICA FEDERAL DE ALEMANIA
721530,60711 MONS. VICTOR DE LA PEÑA PEREZ
1756055,60713
1155126,60714 LUIS GUILLERMO PEZO DELERNA
1209733,60715
1765072,60716
1756063,60718
1209659,60720
1155167,60725
1767565,60726
643171,6073 JORGE BASADRE
721548,60740 VICTORIA ABAD CORREA
1155407,60741 JOSE SILVERIO BALANDRA
1563238,60743 ENRY HERVE LINARES SOTO
1147578,60744 INGENIERA CARMELA BAOS RIOS
1307743,60753
1147891,60755
1527225,60756 CLAVERITO
583500,6076 REPUBLICA DE NICARAGUA
1642420,60770
803973,60772 JUAN PABLO II
1149988,60775 HECTOR ISUIZA HIDALGO
1781368,60777
1346576,60778
1759893,60780
1369073,60783 MARIA PARADO DE BELLIDO
1781442,60784
1155282,60784 JOSE JAVIER GARCIA OLORTEGUI
1786896,60787
1149137,60790
682260,60793 TUPAC AMARU
643163,6080 ROSA DE AMERICA
1306414,60809
647057,6081 MANUEL SCORZA TORRES
1573617,60814
685057,60816 ALMIRANTE MIGUEL GRAU
469205,6082 LOS PROCERES
1782663,60820
1150705,60831
839852,60835 RAFAEL SEGUNDO VASQUEZ GARCIA
1527480,60839
1475383,6084 SAN MARTIN DE PORRES
325548,6085 BRIGIDA SILVA DE OCHOA
774679,6086 SANTA ISABEL
1765122,60865
840124,60866
1340637,60867
1154848,60868 ING. JOSE TORRES VASQUEZ
704593,6087 PABLO MARIA GUZMAN
566638,60872 ROSA MARIA SILVA DE NOGUEIRA
777995,6088
583476,6089 JORGE BASADRE GROHMANN
505149,6090 JOSE OLAYA BALANDRA
721001,60904 TNTE. CESAR A. LOPEZ ROJAS
1739457,60905
774703,6091 CESAR VALLEJO
721555,60918
647065,6093 CORONEL JUAN VALER SANDOVAL
522862,6094 SANTA ROSA
1785351,60940
1538859,60942
1150028,60947
1240720,6096 ANTONIO RAIMONDI
1306380,60960
693655,6097 MATEO PUMACAHUA
1267939,60977
1671007,60988 HIJOS DEL CORRIENTE
647172,6099 PERU ESPAÑA
1759901,60992
1147537,60993 RAMON CASTILLA Y MARQUEZADO
1538768,60995
1638394,60996
1641521,6100 SANTA MARIA REYNA
1208891,61004 JUAN PABLO II
1262930,61010 FERNANDO LORES TENAZOA
1150069,61022 JORGE BARDALES RUIZ
1150101,61023 ROSA LICENIA VELA PINEDO DE COSTA
1262492,61025 ISAURA CASIANA MAFALDO GORDON
1229988,61164 PS
1721463,61201 CONSTANTINO VISALOTE HUAMAN
1635309,614
1307784,61501
643262,6151 SAN LUIS GONZAGA
329573,6152 STELLA MARIS
1738822,62
1265800,62007 JOSE MARIA ARGUEDAS
1385335,62009 MARCELINA LOPEZ ROJAS
1304047,62017
1534916,62032
1763309,62094
1391499,62100
1784826,62142
1773852,62164
1533942,62172 JORGE ALFONSO VASQUEZ REATEGUI
1304294,62174 RVDO. PADRE JUAN JULIAN PRIMO RUIZ
1533967,62179 SAN ANTONIO DE PARINARI
1765056,62188
1587559,622
1784883,62203
1763291,62204
1784842,62215
1718428,62229
1784818,62238
1784859,62275
1391507,62283
1784834,62308
1418722,62323 IWAQUI KAMARAMPI MASHINGASHI
1549310,62345 BETHEL
1784875,62360
1763283,62378
1784867,62417
1727833,62480
1459668,625
1785872,62501
1206283,632
726703,633
1436336,634
1206200,636
1206127,637
1586015,638
1466655,64
1672955,640
1785971,64067
913905,64077 AGROPECUARIO EGA
1778448,64088-B
1530336,64125 FRAY JULIAN MACEGOZA
1772052,642
1151604,64203
1307164,64220
1231505,64244
1542398,64254
1542257,64263 ALFREDO VARGAS GUERRA
1419118,64271
1431758,64307
1770122,64317
1780006,64322
1781897,64346
1452531,64454 - BILINGÜE
721308,64473 BILINGUE INTERCULTURAL
1149079,64478 BILINGUE INTERCULTURAL
1145101,64479 PASTOR VALENCIA PEÑA - BILINGUE INTERCULTURAL
1530955,64481
1631936,645
1698893,64553 TICUMPINIA
1231745,64585-B SANTOS ROJAS HUAYTA
1327758,64621
1767318,64622
1767292,64626
1151182,64633-B - BASILIO FLORES SHAHUANO
1786391,64652-B
1351949,64698 SGTO.2DO.FAP LAZARO ORREGO MORALES
1785575,647
1782937,64718-B
1304138,64736
1431766,64739
1542331,64740
1419126,64744
1530906,64746
1768480,64835-B
1772326,64847-B
1786375,64864-B
1766583,64886 SEÑOR DE LOS MILAGROS
1753128,649
1786383,64972-B
1718667,650
1771674,65029-B
1783166,65054
1783471,65059 WALTER PEÑALOZA RAMELLA
1780642,65151-B
1748490,65155
1753573,65171 STELLA MAZZAROLO
1768498,65190-B
1768472,65272 NUEVO SAN MARTIN
1776871,65287 JULIO GOMEZ ROMERO
1777713,65325 VICTORIA GRACIA - B
216200,66
697383,665
803031,67 JESUS NAZARENO
1530963,6726
1433507,675
1691443,688
1371061,689
1765890,699
695312,7 DE AGOSTO
1314277,7 DE JUNIO
1036508,7 DE JUNIO AGRO INDUSTRIAL
1364876,700
325696,7008 SCIPION LLONA
323345,7014 VASIL LEVSKI
1764224,703
1056944,7034 ENRIQUE NERINI COLLAZOS
583443,7035
774760,7037 ARIOSTO MATELLINI ESPINOZA
774737,7038 CORAZON DE JESUS DE ARMATAMBO
1087295,7039 MANUEL SCORZA TORRES
1032481,7041 VIRGEN DE LA MERCED
693630,7042 SANTA TERESA DE VILLA
305656,7047 TACNA
330464,7049 JOSE ABELARDO QUIÑONES
324772,7050 NICANOR RIVERA CACERES
1080258,7053 REINO DE ESPAÑA
493239,7054
493544,7055 TUPAC AMARU II
493635,7057 SOB.ORDEN MILITAR DE MALTA
694547,7059 JOSE ANTONIO ENCINAS FRANCO
501908,7060 ANDRES AVELINO CACERES
501411,7061 HEROES DE SAN JUAN
500611,7062 NACIONES UNIDAS
322479,7064 MARIA AUXILIADORA
693622,7066 ANDRES AVELINO CACERES
501809,7067 TORIBIO SEMINARIO
501700,7069 CESAR VALLEJO
1703636,707
481903,7072 SAN MARTIN DE PORRES
493742,7073
694554,7074 LA INMACULADA
1056902,7075 JUAN PABLO II
774794,7076 LAS BRISAS DE VILLA
1697234,7077 LOS REYES ROJOS
874222,7077 VIRGEN DEL CARMEN
759563,7079 RAMIRO PRIALE PRIALE
774026,7080 JORGE BERNALES SALAS
694562,7081 JOSE MARIA ARGUEDAS A
870949,7082 JUAN DE ESPINOSA MEDRANO
1085851,7083 MANUEL GONZALES PRADA
694604,7084 PERUANO SUIZO
779041,7086 LOS PRECURSORES
773812,7087 EL NAZARENO
1071281,7088 VICE-ALMIRANTE GERONIMO CAFFERATA MARAZZI
1068238,7089 ROMEO LUNA VICTORIA
874214,7090 FORJADORES DEL PERU
874206,7091 REPUBLICA DEL PERU
777243,7093 REPUBLICA DE FRANCIA
1053669,7094 SASAKAWA
775346,7096 PRINCIPE DE ASTURIAS
869248,7098 RODRIGO LARA BONILLA
759571,7099 HECTOR PRETELL CARBONELL
773846,7100 REPUBLICA ALEMANA
1476258,7101
869222,7102 SAN FRANCISCO DE ASIS
742130,7104 RAMIRO PRIALE PRIALE
872515,7106 VILLA LIMATAMBO
1096007,712
1369149,713
1627009,719
239707,72
1664069,720
870931,7207 MARISCAL RAMON CASTILLA
870956,7208
1774256,721
1774553,72118
874198,7213 PERUANO JAPONES
1272822,7215 NACIONES UNIDAS
1474618,7217 OLIMPIA GERALDINA MELENDEZ PERALTA
1781004,72195
1785955,722
1194380,7220
1194265,7221
1195221,7224 ELIAS REMIGIO AGUIRRE ROMERO
1475318,7226-562 JOSE OLAYA BALANDRA
1195189,7227 HORACIO ZEBALLOS GAMEZ
1034016,7228 PERUANO CANADIENSE
1783570,723
1475250,7230
1195874,7231
1475219,7232 DANIEL ALCIDES CARRION
1053628,7233 MATSU UTSUMI
1476464,7234
1474964,7236 MAX UHLE
1475201,7237 PERU VALLADOLID
1475086,7238 SOLIDARIDAD PERU ALEMANIA
1475011,7239 SANTISIMO SALVADOR
1473644,7240 JESUS DE NAZARETH
1661271,7242 DIVINO MAESTRO
1475284,7243 REY JUAN CARLOS DE BORBON
1632330,725
869230,7257 MENOTTI BIFFI GARIBOTTO
1070804,7259 VICTOR R. HAYA DE LA TORRE
1769975,726
1477249,7260 SEÑOR DE LOS MILAGROS
1241678,7261 SANTA ROSA DE COLLANAC
1473511,7262 MI NUEVO PERU
1241595,7263 ROXANITA CASTRO WITTING
1475599,7265
1393453,7266 LAS MERCEDES
1279124,7267 SEÑOR DE LOS MILAGROS
1781046,72753
1718725,72754
1375294,729
239715,73 AGROPECUARIA
1776079,736
1096361,740
1753102,745
1438480,746
1096403,756
1751759,760
1732692,762
1590850,764
535070,769
1511351,7701 NUESTRA SEÑORA DEL CARMEN
325571,7704 SANTA ROSA
1085935,7707 CRISTO REY
547125,773
1096486,774
547828,775
1760503,779
643783,787 ALMIRANTE MIGUEL GRAU
1587781,788
1720002,790
1324045,792
1627017,796
1718535,8
1549666,8 DE DICIEMBRE
1602358,800
757955,80002 ANTONIO TORRES ARAUJO
547877,80010 RICARDO PALMA
736876,80016 DIVINO MAESTRO
757930,80017 ALFREDO TELLO SALAVARRIA
635318,80018 REPUBLICA DE MEXICO
577908,80026 HORACIO ZEVALLOS GAMEZ
1165901,80028 FRANCISCO DE ZELA
545251,80029 MARIANO MELGAR
577882,80030 VICTOR RAUL HAYA DE LA TORRE
577874,80032 GENERALISIMO JOSE DE SAN MARTIN
1662733,80033 JOSE OLAYA BALANDRA
577833,80036 SAN MARTIN DE PORRES
577858,80038 SAN FRANCISCO DE ASIS
577866,80040 DIVINO MAESTRO
395178,80047 RAMIRO AURELIO ÑIQUE ESPIRITU
577932,80048 JOSE EULOGIO GARRIDO
724625,80050 JOSE FELIX BLACK
1167865,80053 JOSE OLAYA BALANDRA
724633,80055
823112,80057 INMACULADA COMCEPCION
1637586,80059 SEÑOR DE LOS MILAGROS
507269,80067 CESAR ARMESTAR VALVERDE
1560655,80070 NUESTRA SEÑORA DEL PERPETUO SOCORRO
1397983,80071
733204,80073 JOSE ABELARDO QUIÑONEZ GONZALES
635516,80074 MARIA CARIDAD AGUERO DE ARRESSE
587923,80075
577825,80081 JULIO GUTIERREZ SOLARI
1171008,80084 JESUS DE NAZARETH
1167907,80085
1719012,80091
366559,80092 CARLOS WIESSE
806091,80095 JOSE OLAYA
1267137,80096 FRANCISCO BOLOGNESI
577973,80099
1456243,80100 JAVIER HERAUD PEREZ
802728,80101
268243,80102
1380294,80112 LEONCIO PRADO
1343243,80116
1456375,80118 SAN JUAN BAUTISTA
1733427,80119
1367747,80121 SAN JUAN BAUTISTA
1719467,80128
802587,80129 CESAR VALLEJO
1716588,80130
724674,80132 NESTOR GASTAÑADUI SANCHEZ
1166701,80136 HORACIO ZEVALLOS GAMES
1167691,80137 MIGUEL DE CERVANTES SAAVEDRA
475798,80138 ABELARDO GAMARRA RONDO
475640,80140 JOSE F. SANCHEZ CARRION
1701408,80141
802785,80142 JUAN VELASCO ALVARADO
622480,80143 TORIBIO RODRIGUEZ DE MENDOZA
578187,80144
1529247,80145
1368950,80146 MANUEL GONZALES PRADA
545566,80147 ABELARDO GAMARRA RONDO
546457,80148 CIRO ALEGRIA
1166909,80149
1252097,80150 JOSE ABELARDO QUIÑONES GONZALES
1322908,80152
1775907,80155
1456193,80158
578005,80161
1456607,80163
1775519,80164
1668672,80166
1456573,80167
1456508,80168
1343250,80170
1456391,80173
1641455,80174 GRAN MARISCAL RAMON CASTILLA
1529254,80175 DANIEL ALCIDES CARRION
1628064,80176
1529262,80177
1616093,80178
1368968,80179
1415389,80180
1456516,80181 JUAN PABLO II
1728245,80183
1456557,80185
1456490,80186
724682,80187
802769,80189 ALFONSO UGARTE VERNAL
1166743,80190 SANTA ROSA
1529270,80191
1456532,80192 REYNALDO SOLANO GAMBOA
1616127,80195 REYNA DE LAS AMERICAS
1529288,80196 CARLOS ENRIQUE ARMAS RAMIREZ
802736,80199
1456474,80200 PEDRO PABLO ATUSPARIA ANGELES
1616135,80201 JULIO RAMON RIBEYRO
1401405,80203
1456466,80207
1343268,80209
1456730,80210 AUGUSTO CESAR SALAZAR BONDY
1415371,80211 JORGE BASADRE GROHMANN
1456219,80213
1252253,80214 ANTONIO JOSE BRACK EGG
1728229,80215
1529296,80218
1627868,80220
1529304,80222 NUESTRA SEÑORA DEL CARMEN
1456540,80224
526137,80225
1456292,80228
1416601,80233
1211069,80238 SAN JUAN BAUTISTA
577924,80241 VICENTE LUIS VERA MIRANDA
622340,80242 JOSE MARIA ARGUEDAS
1211143,80244 VIRGEN DE GUADALUPE
736884,80246 JOSE CARLOS MARIATEGUI
1167311,80249 LUIS FELIPE DE LA PUENTE
1167352,80252 MIGUEL ANGEL OTINIANO ZAVALETA
660860,80253 JORGE ANGULO ARGOMEDO
1167840,80256 CESAR VALLEJO MENDOZA
1416619,80257
1363381,80258
1157502,80259
1444181,80261 JESUS NAZARENO
1168087,80265 JOSE BERNARDO ALCEDO
1168129,80266 GUSTAVO VEGA LOPEZ
1211226,80268
622407,80269
1167550,80270 VIRGEN DE LA NATIVIDAD
1252907,80271 PEDRO OSWALDO CERNA VALDIVIEZO
394239,80272 TEOFILO BENITES GIL
578153,80277 JOSE DE LA TORRE UGARTE
578146,80278 SAN MIGUEL
1416627,80288
1769850,80289
736892,80292 DANIEL ALCIDES CARRION
661173,80313 VICTOR RAUL HAYA DE LA TORRE
1167394,80315
1167436,80316
1268218,80318
1167477,80319
1533579,80321
1157304,80326 JOSE F. SANCHEZ CARRION
1157346,80327
1571694,80328
1157387,80334
734616,80337
622464,80351 CESAR VALLEJO
1363373,80354 MAHATMA GANDHI
1532076,80364
737007,80371 ALFONSO ROBLES DE LA CRUZ
1452333,80372
1416635,80375
690370,80380 VICTOR RAUL HAYA DE LA TORRE
1156207,80382 CARLOS A. OLIVARES
1399062,80383
1649557,80399
1118777,804
1157551,80403 CRISTO REY
1157080,80406 VIRGILIO PURIZAGA AZNARAN
690354,80407 GONZALO UGAS SALCEDO
1155928,80411 VIRGILIO PURIZAGA AZNARAN
1157593,80416 JAVIER HERAUD PEREZ
1165539,80424 ANTONIO RAYMONDI
1582659,80425
803262,80426 SAN CAYETANO
1165570,80428 SAN JOSE
1252782,80430 FRANCISCO BOLOGNESI
1455823,80431
1555754,80432
1368976,80435 MARTIRES DE LOS ANDES
1554583,80436 VIRGEN DEL ROSARIO
1250976,80437 EUSEBIO ROMERO VASQUEZ
1455864,80438
1164185,80440 CIRO ALEGRIA BAZAN
1454867,80442 CESAR ABRAHAM VALLEJO MENDOZA
1211937,80443 SAN CLEMENTE DE ALEJANDRIA
1251057,80445
1251099,80446 RAMON CASTILLA
724690,80447
621987,80449
1251172,80451
1251214,80452
1175041,80453 JAVIER HERAUD
509372,80454 ANDRES AVELINO CACERES
1644582,80455 LUIS VALLE GOICOCHEA
546051,80456 JOSE CARLOS MARIATEGUI
1454859,80457
1573948,80458 RICARDO PALMA
622076,80460 GRAN PAJATEN
803254,80463 AMO DE LA COLUMNA
1164300,80464 SAN JUAN BAUTISTA
803221,80466 RICARDO PALMA
1454842,80471
1251016,80479 JOSE SANTOS CHOCANO
1165893,80480 RICARDO PALMA
1723501,80483
1555762,80484
1456094,80485
1582733,80488
1251131,80491 RICARDO PALMA
1582741,80499
1164102,80503 SAN MARTIN
1211614,80505 MANUEL GONZALES PRADA
1251339,80507 MANUEL SCORZA
1251370,80508 RAFAEL NAVARRO GRAU
1251412,80509
1211895,80511
1251610,80517
1548940,80519
1164821,80521 MANUEL ENCARNACION SAAVEDRA GELDRES
1458132,80528 JOSE NESTOR ESQUIVEL NUÑEZ
1523141,80531
802496,80533 HORACIO ZEBALLOS GAMEZ
1451699,80534 CIRO ALEGRIA BAZAN
1458082,80535 SAN MARTIN DE PORRES
1449958,80537 ALFRED NOBEL
1167188,80538 JOSE CARLOS MARIATEGUI LA ACHIRA
1456227,80540
214486,80541 NUESTRA SEÑORA DEL MONTE CARMELO
214494,80542 JORGE BASADRE GROHMANN
1164904,80545 SAN JERONIMO
1164946,80546 MANUEL GONZALES PRADA
1399690,80549 ALFONSO BARRANTES
546572,80551
1167592,80553 LUIS FELIPE DE LA PUENTE UCEDA
1399054,80556 ALEJANDRO TORIBIO RODRIGUEZ DE MENDOZA COLLANTES
587964,80557 CIRO ALEGRIA BAZAN
1458207,80566 LUIS FELIPE DE LA PUENTE UCEDA
1555820,80569
1370592,80575 JOSE MARIA ARGUEDAS
1458090,80579 ANTONIO RAIMONDI
1451681,80580 VIRGEN DEL ROSARIO
1719020,80585
1627314,80586
1399708,80588
802751,80591 CIRO ALEGRIA BAZAN
1456524,80593
1456441,80595
1165786,80599 JOSE FAUSTINO SANCHEZ CARRION
1458157,80604
1168038,80605
1167717,80609
1340140,80611 RAMON CASTILLA MARQUEZADO
1168079,80612
634584,80619 RICARDO PALMA
1165745,80621 LEONCIO PRADO
1176726,80626 NUESTRA SEÑORA DE LAS MERCEDES
577890,80627 LEONCIO PRADO GUTIERREZ
1449230,80631
758177,80635 SAN JUAN BAUTISTA
587980,80636 LUIS VALLE GOICOCHEA
1722370,80638
1456201,80643
1529312,80646
1401413,80647
1456235,80649
1701424,80651
1167642,80652
1157429,80656 SANTIAGO MARTIN AYLLON
1157460,80657
1416643,80661
1211101,80662
1451574,80663 CESAR A. VALLEJO MENDOZA
758060,80664 SAN IGNACIO DE LOYOLA
1584275,80666
1157486,80669
1458256,80676 JOSE ANTONIO ENCINAS FRANCO
1533587,80677 JOSE CARLOS MARIATEGUI
1370600,80682 JUAN VELASCO ALVARADO
1164862,80683 SANTUARIO Y RESERVA NACIONAL
1529320,80686
1167386,80689 DANIEL ALCIDES CARRION
1156462,80690 ALBERTO FUJIMORI
1168061,80691 TUPAC AMARU II
1637735,80694 JESUS EL GRAN MAESTRO
1346691,80695
1784222,80697
1332816,80700 CARLOS NORIEGA JIMENEZ
1444280,80702 MARIA SANDOVAL ROBLES
622662,80704 ANDRES AVELINO CACERES
1170802,80706 SANTA MARIA
1211184,80709 JAVIER HERAUD PEREZ
1166412,80710 JORGE BASADRE
1416924,80711
1451566,80720
1375047,80723
1734086,80729
1730738,80730
1670306,80731
1450410,80733 JOSE MARIA ARGUEDAS
1454834,80737
1456797,80741
1251495,80743 SANTO TOMAS DE AQUINO
1700517,80745
699579,80747
1582758,80748
1167634,80749
758078,80756 JOSE MARIA ARGUEDAS
1775394,80757 LA CALERA
1311828,80768
1523158,80769
1399682,80770
1454909,80773
1694165,80775 CESAR VALLEJO MENDOZA
1438860,80779 LA INMACULADA
1694173,80782 ABELARDO GAMARRA
1641422,80788
1416320,80793
1169663,80795
1628056,80796
1628049,80798
1739945,80801
1573955,80806
1251651,80808
1454891,80809 CHINCHUPATA
1703321,80811
1533561,80812
1668698,80815
1572700,80816
1456888,80817
545459,80818 JORGE BASADRE GROHMANN
395103,80819 FRANCISCO LIZARZABURO
395111,80820 VICTOR LARCO
547083,80821 CESAR VALLEJO MENDOZA
546986,80822 SANTA MARIA DE LA ESPERANZA
545053,80823 EL INDOAMERICANO
544957,80824 JOSE CARLOS MARIATEGUI
544759,80825 VIRGEN DEL CARMEN
544460,80826
395079,80829 JOSE OLAYA
395442,80830 ZOILA HORA DE ROBLES
1744960,80831 FRANCISCO BOLOGNESI
1728237,80834
1644574,80836
1166495,80839 MARISCAL LUIS JOSE DE ORBEGOSO
1751510,80840
1716570,80842
1416528,80844
1616184,80847
1616036,80850
1616192,80854 JORGE CHAVEZ DARTNELL
1164060,80855 CESAR ACUÑA PERALTA
1456359,80860 RICARDO PINILLOS MARTIR
635334,80865 DANIEL HOYLE
1250984,80869 ALMIRANTE MIGUEL GRAU SEMINARIO
1722388,80875
1165372,80878
1694199,80880 CONSUELO SOLANO DE VILLON
1157122,80881 ENRIQUE VALENZUELA VALERA
1449032,80882 JORGE CHAVEZ
1718246,80885
1718964,80887 JUVENAL GOICOCHEA CASTAÑEDA
733147,80891 AUGUSTO ALVA ASCURRA
723825,80892 LOS PINOS
1401439,80893
1529338,80894
1775733,80895
1728211,80898
1781517,80910
1568617,80911
523431,80914 TOMAS GAMARRA LEON
536268,80915 MIGUEL GRAU SEMINARIO
1616226,80918 SAN JUAN BAUTISTA
1735117,80920
1627843,80921 NEMESIO VARGAS MARQUINA
1415363,80934
1451731,80945 JAVIER HERAUD
1401447,80950
1368646,80955
1777259,80963
1644590,80964
1456979,80965 SAN JUAN BAUTISTA
1668680,80968 GASPAR QUEVEDO RENGIFO
1529676,80971
1367754,80976 SAN ISIDRO LABRADOR
1452390,80977
1323419,80992
757922,81001 REPUBLICA DE PANAMA
577783,81002 JAVIER HERAUD
508267,81003 CESAR ABRAHAM VALLEJO MENDOZA
508168,81005 JOSE CARLOS MARIATEGUI LA CHIRA
547976,81007 MODELO
1404698,81014 PEDRO MERCEDES UREÑA
622456,81017 SANTA EDELMIRA
1167584,81023 NTRA.SRA.DE LOURDES
1171081,81024 MIGUEL GRAU SEMINARIO
577916,81025 JOSE ANTONIO ENCINAS
1166529,81028 JUAN ALVARADO
1251453,81034 JOSE MARIA ARGUEDAS
1585892,815
1165174,81506 CESAR VALLEJO
822015,81516 LIBERTAD
578096,81522
1170760,81524
1170729,81526 VICTOR GANOZA PLAZA
1606284,81540
578070,81542 ANDRES AVELINO CACERES
802793,81545
1416650,81549
724666,81550
1156165,81558 IMELDA CAVA VARGAS
1156124,81560
1171800,81562 JUAN VASQUEZ JIMENEZ
1155969,81568 SEGUNDO ROJAS VELASQUEZ
1344746,81583 LA MERCED
1734078,81607
1171354,81608 SAN JOSE
832253,8161 MANUEL SCORZA TORRE
1211853,81618 SEÑOR DE LOS MILAGROS
1616242,81623 SIMON BOLIVAR
1529346,81624
1616259,81625
1250935,81642
1728252,81648
1533595,81651 ALBERT EINSTEIN
1700509,81658
1744887,81663
1533603,81667
1670280,81673
763169,8168 LOS ANGELES DE NARANJAL
1627850,81684 DIVINO MAESTRO
1573963,81695
1380302,81696
832345,8170 CESAR VALLEJO
1416536,81700 VICTOR RAUL HAYA DE LA TORRE
394247,81703 NUESTRA SEÑORA DE GUADALUPE
1718261,81714 SEÑOR DE LOS MILAGROS
1456482,81729 LUIS FELIPE DE LA PUENTE UCEDA
1768464,8174
1343276,81742
1448323,81746 ALMIRANTE MIGUEL GRAU SEMINARIO
1744952,81748
1470434,81749 DIVINO JESUS
1171396,81751 DIOS ES AMOR
1351667,81758 TELMO HOYLE DE LOS RIOS
1449040,81764 LA CANTERA
1370766,81765 SIMON LOZANO GARCIA
1416890,81770 MARIA INMACULADA CONCEPCION
1354158,81773 SIMON BOLIVAR
1758796,8180 CELSO LINO RICALDI
1248509,8181 HEROES DEL ALTO CENEPA
1495944,8183 PITAGORAS
1496355,8184 SAN BENITO
1278472,8186 MARIA JESUS ESPINOZA MATOS
1496686,8187
1349331,8188 FE Y ESPERANZA
1718238,81902
1450998,81905 CESAR ACUÑA PERALTA
1716562,81911
1627322,81917 ANTONIO RAYMONDI
1546308,81919
1701697,81927
1500354,8193
1368943,81932 SEÑOR DE LA MISERICORDIA
1701416,81934
1579705,81971 ALFONSO UGARTE
1628700,820
1616309,82001
1356740,82008
1433606,82010
1356294,82012 TORIBIO CASANOVA
1529353,82013
1356369,82015 RAFAEL OLASCOAGA
1777267,82018
1719202,82019
1750900,82022 MICAELA BASTIDAS
1750892,82025
1732213,82032
1739341,82039
1750876,82040 VIRGEN DE LA NATIVIDAD
1548957,82065
1536812,82067
1416544,82070 ABRAHAM VALDELOMAR
1744978,82071
1541002,82072 AROLDO REATEGUI REATEGUI
1397991,82073 JOSE ARISTEDES CASTRO GAMBOA
1718832,82073 SAN MARTIN DE PORRES
1696822,82074 PEDRO RUIZ GALLO
1670298,82101
1709955,82106
1769629,821069
1356757,821131
1732205,82115 EL CUMBE
1252139,82115 JOSE FAUSTINO SANCHEZ CARRION
1765247,821168
1459171,82117
1637388,82121
1784180,82126
1775790,82129
1775816,82136
1758416,821363
1775626,82138
1768803,82145
1775808,82147
1784164,82149
1784172,821540
1627876,82157 RAFAEL LARCO HOYLE
1418417,82164 MARIO VARGAS LLOSA
1418425,82165 CESAR VALLEJO MENDOZA
1418409,82166 DIVINO MAESTRO
1572767,82179
1572775,82180
1572783,82181
1735125,82190
1764885,82206
1775386,82206 VALLE DE DIOS
1744895,82207
1744911,82208 MARQUEZ DE TORRE TAGLE
1744929,82209 JOSE MUJICA CORDANO
1759422,82221
1760875,82294
1585728,823
1785716,82323
1157221,82333
1372986,82334
1157544,82335
1157585,82336
1157189,82337
1157627,82383
1157668,82384
1666536,82536
1157650,82538 MANUEL MARIA ALVAREZ
1459189,82539
1302801,82540
1459197,82542
1155589,82543
1155621,82548
1155662,82549
1666528,82584
1749951,82611
1155704,82614 INMACULADA. VIRGEN DE LA MERCED
1457654,82629
1750884,82641 SIMON BOLIVAR
1587799,827
1364009,82774 SANTA ROSA
1363928,82780 FELICIANO RAMIREZ SUAREZ
1759430,82876
1775824,82892
1637396,82914
1166156,82945
1372994,82954
1773357,82967
1571728,82982
1744275,83010 MARIO GUSTAVO ZARATE V.
644260,831696
1671288,835
1395581,836
1778299,84009
1043124,84013 NEVADO DE JANCAPAMPA
1375542,84023
1128412,84024 JUAN ALVARO VILLACHICA CORDOVA
1422559,84027
1541259,84034
1322833,84042 LIZBETH VERONICA SANCHEZ GAMARRA
1752674,84059 EULOLIO ESCUDERO CALDAS
1630169,84073
1630128,84086
1697697,84087 TUPAC INCA YUPANQUI
1575760,84089 JOSE ANTONIO ENCINAS FRANCO
1575778,84095 JAVIER PULGAR VIDAL
1575786,84100 MARIO VARGAS LLOSA
1542547,84106
700740,84131 SAN MIGUEL
718205,84132 SAN DIEGO
1325323,84133 SAN FRANCISCO DE ASIS
1342799,84153
1101153,84155 TEODORO LOLO FERNANDEZ
1043728,84156
1325356,84158
1043769,84162
1324292,84165 ASTERIA CASTRO PAREJA
729491,84176 VIRGEN DEL ROSARIO
1100445,84181 JOSE MARIA ARGUEDAS
1750264,84183 VICTOR ANDRES ROJAS FLORES
575134,84185 SANTA CRUZ
729509,84186 LUIS ALBERTO SANCHEZ
1100486,84205 SAN FRANCISCO DE ASIS
1101088,84210 JOSE OLAYA
1375534,84216
1541267,84217
1630151,84222
1101609,84227 SAN ANTONIO
1541275,84233
1043207,84234
1402098,84245 JORGE CHAVEZ DARTNELL
1778307,84251
1519156,84257 PATRON SAN MIGUEL ARCANGEL
1324326,84259 ALEJANDRO TOLEDO MANRIQUE
1324359,84260 VALENTIN PANIAGUA CORAZAO
1646223,84270 PADRE LORENZO SALINETTI DE CENSI
1767433,84274
1092774,84290 JOSE ANTONIO ENCINAS
1780204,84325
1313410,84327 JOSE CARLOS MAREATEGUI
1370618,84331
1750272,84332 MARCOS CAPRISTIANO MORI
1351352,847
1599463,85
1719996,851
427948,86 CHACAYAN
411736,86001 SANTA ROSA DE VITERBO
492504,86002 JORGE BASADRE GROHMAN
665877,86005 RICARDO PALMA CARRILLO
797308,86006 SANTISIMA TRINIDAD
640045,86007 JOSE ANTONIO ENCINAS
644625,86009 MICAELA BASTIDAS PUYUCAHUA
597716,86014 TUPAC AMARU II
766329,86016 PEDRO PABLO ATUSPARIA
906313,86017 SABIO ANTONIO RAIMONDI
577486,86019 LA LIBERTAD
577494,86026 SANTA INES
577460,86030 NIÑO JESUS DE PRAGA
